Identifier,languageCode,countryCode,site,CompetitorModelNumber,curbAdapter,phase,alliedMatchId,GEAModelNumber,associatedProductId
8a46a8a6260206c2b0ef7136640fc19d,en,US,91b8f8a911bff655d08192b7e34f37d1,50QJ008,no Transition Curb needed,,72,ZHD092S5,4
9cd4b8cc6dac29b17996255181bb7c64,en,US,91b8f8a911bff655d08192b7e34f37d1,50HCQD08,no Transition Curb needed,,72,ZHD092S5,4
a4401457d1fa9c37fd2e138277c98de3,en,US,91b8f8a911bff655d08192b7e34f37d1,50PQ008,,,72,ZHD092S5,4
0d36ebf8e1cab991c1234c68c363ca98,en,US,91b8f8a911bff655d08192b7e34f37d1,50QD008-3,,,72,ZHD092S5,4
4a3ef23474dfcf9bcbd789c5a37d7f8f,en,US,91b8f8a911bff655d08192b7e34f37d1,50QD008-1,,,72,ZHD092S5,4
de58a685a9959fc7d8dd7bf236dc138a,en,US,91b8f8a911bff655d08192b7e34f37d1,50QD008-6,,,72,ZHD092S5,4
ec6125781cc1bb4483abe480a5fd6975,en,US,91b8f8a911bff655d08192b7e34f37d1,50RQ008,,,72,ZHD092S5,4
68de90fbfb1bbef4f2b693c7464244d3,en,US,91b8f8a911bff655d08192b7e34f37d1,548BJX090,no Transition Curb needed,,72,ZHD092S5,4
95a347e4b0e49f6058e02c9564e3c6e1,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCQA08,,,72,ZHD092S5,4
a789c1e6e5e2d431a4cf60ba1481de79,en,US,91b8f8a911bff655d08192b7e34f37d1,548BTX090,no Transition Curb needed,,72,ZHD092S5,4
10006fe6d4d1ea51743fd8639f7894af,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCQD08,no Transition Curb needed,,72,ZHD092S5,4
21c5fbe6de74df44036867d4d8a7ea5f,en,US,91b8f8a911bff655d08192b7e34f37d1,548CBX090,no Transition Curb needed,,72,ZHD092S5,4
266a20c5cb57cf28526fd6c132ee205b,en,US,91b8f8a911bff655d08192b7e34f37d1,548BEX090,no Transition Curb needed,,72,ZHD092S5,4
4f9ee73fe4ccf19b9b866d0fbd30d190,en,US,91b8f8a911bff655d08192b7e34f37d1,50TJQ008,no Transition Curb needed,,72,ZHD092S5,4
5c86fd846fc97b6a996448157bd952e4,en,US,91b8f8a911bff655d08192b7e34f37d1,50TFQ008,no Transition Curb needed,,72,ZHD092S5,4
d0a21e7de584bdd4def33af4e9890f46,en,US,91b8f8a911bff655d08192b7e34f37d1,548BBX090,no Transition Curb needed,,72,ZHD092S5,4
eb05b0bff24f56f6116c18a93c3a34b1,en,US,91b8f8a911bff655d08192b7e34f37d1,548BPX090,no Transition Curb needed,,72,ZHD092S5,4
7170795dfb7fb22aae1dfe8145de3f97,en,US,91b8f8a911bff655d08192b7e34f37d1,548FJX090,no Transition Curb needed,,72,ZHD092S5,4
bc5fb861000975dfd8cabe82edadb1d4,en,US,91b8f8a911bff655d08192b7e34f37d1,548DJX090,no Transition Curb needed,,72,ZHD092S5,4
06a2bb96f2e4baa4e76248b82e078436,en,US,91b8f8a911bff655d08192b7e34f37d1,548FPX090,no Transition Curb needed,,72,ZHD092S5,4
30971769b451f461e9048af195063aea,en,US,91b8f8a911bff655d08192b7e34f37d1,548CPX090,no Transition Curb needed,,72,ZHD092S5,4
39dd7f49f401cbf797cfaede6d33e127,en,US,91b8f8a911bff655d08192b7e34f37d1,548CEX090,no Transition Curb needed,,72,ZHD092S5,4
3f7bc3b5152b8ad04500970bdbf4d511,en,US,91b8f8a911bff655d08192b7e34f37d1,548DTX090,no Transition Curb needed,,72,ZHD092S5,4
55aa2c39bf80c51eb8b987effc5c45ec,en,US,91b8f8a911bff655d08192b7e34f37d1,548CJX090,no Transition Curb needed,,72,ZHD092S5,4
c6ae4ed92d053e560d64486bb95e2c3d,en,US,91b8f8a911bff655d08192b7e34f37d1,548FEX090,no Transition Curb needed,,72,ZHD092S5,4
c81a3c96c0d10c108201a7c281a20ff5,en,US,91b8f8a911bff655d08192b7e34f37d1,548DPX090,no Transition Curb needed,,72,ZHD092S5,4
fc600837bc4addb587b22cc83bdf2820,en,US,91b8f8a911bff655d08192b7e34f37d1,548CTX090,no Transition Curb needed,,72,ZHD092S5,4
ff97e3283ba599da1e7c61ae834faaee,en,US,91b8f8a911bff655d08192b7e34f37d1,548DEX090,no Transition Curb needed,,72,ZHD092S5,4
645cd1869583d286fcad8cea1f867b0b,en,US,91b8f8a911bff655d08192b7e34f37d1,B3CH090A25,11J07,,72,ZHD092S5,4
8d53c3c78fd9d94f5d5fe05be5056693,en,US,91b8f8a911bff655d08192b7e34f37d1,548JJ08,no Transition Curb needed,,72,ZHD092S5,4
8e376176c6f7f450b6b3e8bf42818cb0,en,US,91b8f8a911bff655d08192b7e34f37d1,548JE08,no Transition Curb needed,,72,ZHD092S5,4
937899fbdac71e6d3aaaf214b543a999,en,US,91b8f8a911bff655d08192b7e34f37d1,549BJX090,no Transition Curb needed,,72,ZHD092S5,4
989f7df9eb24e401860d7130cb98eb2d,en,US,91b8f8a911bff655d08192b7e34f37d1,549BPX090,no Transition Curb needed,,72,ZHD092S5,4
1b41eaa0028b6aad44b1c958130bc2d1,en,US,91b8f8a911bff655d08192b7e34f37d1,B3CH090A46,11J07,,72,ZHD092S5,4
3d57da373b3fbf66adbcebdd012b858b,en,US,91b8f8a911bff655d08192b7e34f37d1,548JP08,no Transition Curb needed,,72,ZHD092S5,4
5c0a72cb49e37270e76440e7c23f950b,en,US,91b8f8a911bff655d08192b7e34f37d1,548FTX090,no Transition Curb needed,,72,ZHD092S5,4
761f5d503aca72c16151c071d6fd26bc,en,US,91b8f8a911bff655d08192b7e34f37d1,B5CH090A25,11J07,,72,ZHD092S5,4
8f49bfb44c7512fcebbc264523107f15,en,US,91b8f8a911bff655d08192b7e34f37d1,B4CH090A25,11J07,,72,ZHD092S5,4
95c41467d434387d4920ae60d7566836,en,US,91b8f8a911bff655d08192b7e34f37d1,PHB090N2L,,,72,ZHD092S5,4
13939043cc34a1c7a0774c0d686641b5,en,US,91b8f8a911bff655d08192b7e34f37d1,DCH090,,,72,ZHD092S5,4
1d310258cbf932c9dda0135c4b94f7b4,en,US,91b8f8a911bff655d08192b7e34f37d1,B5CH090A58,11J07,,72,ZHD092S5,4
2414afb31f8db09520a3480876b63ffd,en,US,91b8f8a911bff655d08192b7e34f37d1,PHB090N2H,,,72,ZHD092S5,4
2b914136facc1fc05ec975a9ebc4ea24,en,US,91b8f8a911bff655d08192b7e34f37d1,B4CH090A46,11J07,,72,ZHD092S5,4
ec1133b6dbcd71a09c7f5f4ed63ea3a3,en,US,91b8f8a911bff655d08192b7e34f37d1,B4CH090A58,11J07,,72,ZHD092S5,4
ec6bcca55d71b25d2ec26bd98d79965d,en,US,91b8f8a911bff655d08192b7e34f37d1,B5CH090A46,11J07,,72,ZHD092S5,4
fc462c1fa7fdff521918910e9240f6cc,en,US,91b8f8a911bff655d08192b7e34f37d1,B3CH090A58,11J07,,72,ZHD092S5,4
66bafbd9c1c9fea2eedb2adf381a460e,en,US,91b8f8a911bff655d08192b7e34f37d1,PHS090S,no Transition Curb needed,,72,ZHD092S5,4
74f7e940a80516948c8737c959464395,en,US,91b8f8a911bff655d08192b7e34f37d1,PHB090N2S,,,72,ZHD092S5,4
92b01050bba3a6913f3a2151f41a8711,en,US,91b8f8a911bff655d08192b7e34f37d1,PHE090H,no Transition Curb needed,,72,ZHD092S5,4
931b4eddd049fd393a1cd8980ceb99fd,en,US,91b8f8a911bff655d08192b7e34f37d1,PHE090L,no Transition Curb needed,,72,ZHD092S5,4
0b0b01e66ee9c607831b42e6e9c9d14a,en,US,91b8f8a911bff655d08192b7e34f37d1,PHE090S,no Transition Curb needed,,72,ZHD092S5,4
35254ef19b261ff163a802e55bbff92f,en,US,91b8f8a911bff655d08192b7e34f37d1,PHH090K,no Transition Curb needed,,72,ZHD092S5,4
42932cedf3ac33f60f52a06c14c00319,en,US,91b8f8a911bff655d08192b7e34f37d1,Q6SP-090CA,,,72,ZHD092S5,4
547a65f89da53002b50aab528a0ec314,en,US,91b8f8a911bff655d08192b7e34f37d1,PHH090H,no Transition Curb needed,,72,ZHD092S5,4
558be74db362171b3380b937471f50b5,en,US,91b8f8a911bff655d08192b7e34f37d1,PHH090L,no Transition Curb needed,,72,ZHD092S5,4
d5ab8b432f1e5204d643ca5e75295581,en,US,91b8f8a911bff655d08192b7e34f37d1,PHS090L,no Transition Curb needed,,72,ZHD092S5,4
005f020344ebd687cac5478481287a63,en,US,91b8f8a911bff655d08192b7e34f37d1,PHS090H,no Transition Curb needed,,72,ZHD092S5,4
17ba52192113df02c8a9360ace155923,en,US,91b8f8a911bff655d08192b7e34f37d1,WCD090A,,,72,ZHD092S5,4
233ca83a1fe0c406a804b0bff582a3c0,en,US,91b8f8a911bff655d08192b7e34f37d1,RHH090K,no Transition Curb needed,,72,ZHD092S5,4
2e1ab354e2414019f597fe2b9e9b4edc,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS090H,no Transition Curb needed,,72,ZHD092S5,4
3249dec5a3f776905a8a9c66c913950a,en,US,91b8f8a911bff655d08192b7e34f37d1,RHH090H,no Transition Curb needed,,72,ZHD092S5,4
3fe482f9ab31d2e9ea8a18afb3b9642d,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS090K,no Transition Curb needed,,72,ZHD092S5,4
54034aa2725a24b0ea65eb7f11f07572,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS090L,no Transition Curb needed,,72,ZHD092S5,4
541eb8476ceaa2542ec2cf8076dca3c9,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS090S,no Transition Curb needed,,72,ZHD092S5,4
c0e67eeadf788d9afe710c1518a5394d,en,US,91b8f8a911bff655d08192b7e34f37d1,RHH090L,no Transition Curb needed,,72,ZHD092S5,4
d971e2e8dadafd0c07e962220b787d49,en,US,91b8f8a911bff655d08192b7e34f37d1,Q6SP-090DA,,,72,ZHD092S5,4
e4bda6a09d52798cdaa91254d072061e,en,US,91b8f8a911bff655d08192b7e34f37d1,RHH090S,no Transition Curb needed,,72,ZHD092S5,4
6632155d5a15513f4c1181f3d34f8aef,en,US,91b8f8a911bff655d08192b7e34f37d1,WCD090B,,,72,ZHD092S5,4
725fcbbca36ddf8c4387c548831aad9c,en,US,91b8f8a911bff655d08192b7e34f37d1,WSC090E,,,72,ZHD092S5,4
5af9d3ca63a1d5ffa4050688eed1e6c0,en,US,91b8f8a911bff655d08192b7e34f37d1,WCD090C,,,72,ZHD092S5,4
00daf616e37bccde310a5b4a0abde6da,en,US,91b8f8a911bff655d08192b7e34f37d1,WSC090A,,,72,ZHD092S5,4
e914799235a45b12cde341f6455ef7a5,en,US,91b8f8a911bff655d08192b7e34f37d1,548CEX060,no Transition Curb needed,,71,ZHD060S5,4
fb6d4d8e7585d048d92cabd4065c6504,en,US,91b8f8a911bff655d08192b7e34f37d1,CHP16-651,31B67,,71,ZHD060S5,4
7baf4885e1ba3dd8fd717a131f953203,en,US,91b8f8a911bff655d08192b7e34f37d1,WCH060,,,71,ZHD060S5,4
89e785d533e43990950efe5800670b91,en,US,91b8f8a911bff655d08192b7e34f37d1,50HS060311,,,71,ZHD060S5,4
5742c88e7691266c0bd258649184e3d6,en,US,91b8f8a911bff655d08192b7e34f37d1,13CHPXA-60,,,,ZHD060S5,
c6f4a22609f6ba75fa314bb5e95a01ca,en,US,91b8f8a911bff655d08192b7e34f37d1,50HCQA06,no Transition Curb needed,,71,ZHD060S5,4
de75051ae12520615858c4962932ec80,en,US,91b8f8a911bff655d08192b7e34f37d1,50HJQ006,no Transition Curb needed,,71,ZHD060S5,4
e56456c3d0665bef4509748ba9abbd64,en,US,91b8f8a911bff655d08192b7e34f37d1,50HCQD06,no Transition Curb needed,,71,ZHD060S5,4
a8e1e5a8c8abeb1dcf0433572f54d603,en,US,91b8f8a911bff655d08192b7e34f37d1,50QH006,,,71,ZHD060S5,4
bd7bd70b8428d2f79052d847f79df5a3,en,US,91b8f8a911bff655d08192b7e34f37d1,50HS060611,,,71,ZHD060S5,4
11e644d7ae4be46551c992aaa985e2bf,en,US,91b8f8a911bff655d08192b7e34f37d1,50KCQA06A3,no Transition Curb needed,,71,ZHD060S5,4
171408c34bc255a7e1f523217757e5ab,en,US,91b8f8a911bff655d08192b7e34f37d1,50LJQ006,no Transition Curb needed,,71,ZHD060S5,4
322ecd23cae840bdef652fbc4b65ceb1,en,US,91b8f8a911bff655d08192b7e34f37d1,50PQ006,,,71,ZHD060S5,4
345edfc15a2c6ab989261253e9d0abfb,en,US,91b8f8a911bff655d08192b7e34f37d1,50KCQA06A0,no Transition Curb needed,,71,ZHD060S5,4
4ee049a8de2c26b218b63b6b7eee2710,en,US,91b8f8a911bff655d08192b7e34f37d1,50KCQA06A2,no Transition Curb needed,,71,ZHD060S5,4
4f9331dad20054535c3cb08ffd0ae16b,en,US,91b8f8a911bff655d08192b7e34f37d1,50KCQA06A1,no Transition Curb needed,,71,ZHD060S5,4
57888b3914ff638c1c4bc3e86dd46036,en,US,91b8f8a911bff655d08192b7e34f37d1,50HS060511,,,71,ZHD060S5,4
fcff3e9f3d115823cb54f1a2bfd25536,en,US,91b8f8a911bff655d08192b7e34f37d1,50QD006,,,71,ZHD060S5,4
6909af8d4953abcdf000c8bed86075ec,en,US,91b8f8a911bff655d08192b7e34f37d1,50RQ006,,,71,ZHD060S5,4
7223de23c50828d47b3f60afe29d7a5b,en,US,91b8f8a911bff655d08192b7e34f37d1,50QJ006-6,no Transition Curb needed,,71,ZHD060S5,4
80e24a4adeff872870d70ff47988759e,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCQA06,no Transition Curb needed,,71,ZHD060S5,4
99abfc87e8af6ca604653c5576e03b5b,en,US,91b8f8a911bff655d08192b7e34f37d1,50TFQ006-1,no Transition Curb needed,,71,ZHD060S5,4
a027f60a74c622db23cc786675c48c80,en,US,91b8f8a911bff655d08192b7e34f37d1,50TFQ006-5,no Transition Curb needed,,71,ZHD060S5,4
b14e2ccdc40b7b45d12b80f328e1f94b,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCQD06,no Transition Curb needed,,71,ZHD060S5,4
055bbad6c013832cf3776987c3e7cd64,en,US,91b8f8a911bff655d08192b7e34f37d1,50TFQ006-3,no Transition Curb needed,,71,ZHD060S5,4
0823394f7378fdbde6a42d28f7cb0dce,en,US,91b8f8a911bff655d08192b7e34f37d1,50QJ006-5,no Transition Curb needed,,71,ZHD060S5,4
3e3faf88ee20f602fd4ec19dd6551a18,en,US,91b8f8a911bff655d08192b7e34f37d1,50TFQ006-6,no Transition Curb needed,,71,ZHD060S5,4
d6d45644c71ff03ee85c2b4b834187c1,en,US,91b8f8a911bff655d08192b7e34f37d1,50QJ006-3,no Transition Curb needed,,71,ZHD060S5,4
e7518e0e070cc26d3fcca596172398ca,en,US,91b8f8a911bff655d08192b7e34f37d1,50QJ006-1,no Transition Curb needed,,71,ZHD060S5,4
8441f25aa865f059afb6850bfdfeda3d,en,US,91b8f8a911bff655d08192b7e34f37d1,548BTX060,no Transition Curb needed,,71,ZHD060S5,4
92b52a72420467e32c5e6664b2db2f04,en,US,91b8f8a911bff655d08192b7e34f37d1,548CBX060,no Transition Curb needed,,71,ZHD060S5,4
1037dfd3ecd8df1216a71d839cb44daa,en,US,91b8f8a911bff655d08192b7e34f37d1,50TJQ006,no Transition Curb needed,,71,ZHD060S5,4
1a13940772b502094d552059ab4ba54f,en,US,91b8f8a911bff655d08192b7e34f37d1,548BBX060,no Transition Curb needed,,71,ZHD060S5,4
513f7ebf20727e1c18f4585496f5fa81,en,US,91b8f8a911bff655d08192b7e34f37d1,548BEX060,no Transition Curb needed,,71,ZHD060S5,4
59ac4d90bc4834bf9001969be49cef36,en,US,91b8f8a911bff655d08192b7e34f37d1,548BPX060,no Transition Curb needed,,71,ZHD060S5,4
dcb1645038d3ffb266dad7284dc58bca,en,US,91b8f8a911bff655d08192b7e34f37d1,548BJX060,no Transition Curb needed,,71,ZHD060S5,4
eca5078dd7c5c8f6a8b6a84504b409aa,en,US,91b8f8a911bff655d08192b7e34f37d1,542GN060,,,71,ZHD060S5,4
f0b445c47c0d7ccd42279b4edc37b42f,en,US,91b8f8a911bff655d08192b7e34f37d1,542GP060,,,71,ZHD060S5,4
80c45c3ad9b91fe83a6b776dcdd6c27d,en,US,91b8f8a911bff655d08192b7e34f37d1,548DEX060,no Transition Curb needed,,71,ZHD060S5,4
899266df38b628da243ba0580d061caa,en,US,91b8f8a911bff655d08192b7e34f37d1,548DJX060,no Transition Curb needed,,71,ZHD060S5,4
8b5857b7b4f24b45f880a7bec0f43820,en,US,91b8f8a911bff655d08192b7e34f37d1,548FJX060,no Transition Curb needed,,71,ZHD060S5,4
aceac6d2fb6ee6b43c78b6c36dd62156,en,US,91b8f8a911bff655d08192b7e34f37d1,548CTX060,no Transition Curb needed,,71,ZHD060S5,4
ad2e153b4b15c52cd8dcf4d3292489fd,en,US,91b8f8a911bff655d08192b7e34f37d1,548CJX060,no Transition Curb needed,,71,ZHD060S5,4
056cf51c549890ded651be9a216b95a4,en,US,91b8f8a911bff655d08192b7e34f37d1,548FEX060,no Transition Curb needed,,71,ZHD060S5,4
0b2be2f401fa7af215252c1c37ef5c5c,en,US,91b8f8a911bff655d08192b7e34f37d1,548DPX060,no Transition Curb needed,,71,ZHD060S5,4
c4bb9dce055142dd521065e3bbe2d063,en,US,91b8f8a911bff655d08192b7e34f37d1,548DTX060,no Transition Curb needed,,71,ZHD060S5,4
d046efda4992ec87044878cf785eba54,en,US,91b8f8a911bff655d08192b7e34f37d1,548FPX060,no Transition Curb needed,,71,ZHD060S5,4
f46bed211b338a55596b8c7b73eb211e,en,US,91b8f8a911bff655d08192b7e34f37d1,548CPX060,no Transition Curb needed,,71,ZHD060S5,4
7793372fb29f4f526d2136222500d308,en,US,91b8f8a911bff655d08192b7e34f37d1,548JT06,no Transition Curb needed,,71,ZHD060S5,4
92991d3f5e7ec4e0e7fe2e5b0257cf89,en,US,91b8f8a911bff655d08192b7e34f37d1,548JP06,no Transition Curb needed,,71,ZHD060S5,4
9a350863b1ef05a975aff590102a5f83,en,US,91b8f8a911bff655d08192b7e34f37d1,549BJX060,no Transition Curb needed,,71,ZHD060S5,4
9b8ccf7ee5c892f2cbd0fd3244764448,en,US,91b8f8a911bff655d08192b7e34f37d1,548JJ06,no Transition Curb needed,,71,ZHD060S5,4
0667d5179f7501561b9fb334cc538248,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HA060A25,,,71,ZHD060S5,4
22c5413987ee41b36ae42af950ea6ab0,en,US,91b8f8a911bff655d08192b7e34f37d1,549BEX060,no Transition Curb needed,,71,ZHD060S5,4
28affb636492a786045d7bbf8de7a010,en,US,91b8f8a911bff655d08192b7e34f37d1,548FTX060,no Transition Curb needed,,71,ZHD060S5,4
2e5c2e7c2cfa6ca9bfaba887659fa33a,en,US,91b8f8a911bff655d08192b7e34f37d1,549BPX060,no Transition Curb needed,,71,ZHD060S5,4
32a10c544810d7da0942c4f1cee5668e,en,US,91b8f8a911bff655d08192b7e34f37d1,548JE06,no Transition Curb needed,,71,ZHD060S5,4
54d8c2f198a2e627b60bec6b1b2d49cd,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HA060A06,,,71,ZHD060S5,4
6a54dc77df3063a0597bfcc3a067e852,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00AW,10L32,,71,ZHD060S5,4
6ad2cd527204b5a895b7fc196bc9f6c1,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00AT,10L32,,71,ZHD060S5,4
88d19aa3f3502084e71277f29ed1447b,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HH060A58,,,71,ZHD060S5,4
a06d48ac24374efdca45e49d8be67aa1,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00NF,10L32,,71,ZHD060S5,4
a59203fc2de924502b2d69515253d821,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00AF,10L32,,71,ZHD060S5,4
03ae49f3d664a3f949f76984bdb1db7f,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HH060A06,,,71,ZHD060S5,4
15adfa69ccb25fa47b9d6dca884f15ef,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HA060A46,,,71,ZHD060S5,4
1726160f858de9d5293d4e21e5f1aba8,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00AX,10L32,,71,ZHD060S5,4
d98a540a738395813146c913dfc2f6b5,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HA060A58,,,71,ZHD060S5,4
db66513c64222984beb1d735e6a0d89d,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HH060A25,,,71,ZHD060S5,4
f132b685fc1a759685b95d6b1bf934e8,en,US,91b8f8a911bff655d08192b7e34f37d1,B1HH060A46,,,71,ZHD060S5,4
7f65cf45b9de058610470b3670d493e9,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00NX,10L32,,71,ZHD060S5,4
9cf358020c88705af1e318d6f7251aa0,en,US,91b8f8a911bff655d08192b7e34f37d1,BA05E,10L32,,71,ZHD060S5,4
a65a00a1480bd32cf2a7737d88d8cfb0,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00NT,10L32,,71,ZHD060S5,4
b76dfaab3ced68a10d941d5f0706b66c,en,US,91b8f8a911bff655d08192b7e34f37d1,CHP20-060,31B67,,71,ZHD060S5,4
43145efa53f49c103ca201b0cfc8562f,en,US,91b8f8a911bff655d08192b7e34f37d1,BQ060,10L32,,71,ZHD060S5,4
4cda63bfb0a75dfc4261bfc9e7491e04,en,US,91b8f8a911bff655d08192b7e34f37d1,CHP16R-651,31B67,,71,ZHD060S5,4
d37d537ae05f928a002b8124e22f5d53,en,US,91b8f8a911bff655d08192b7e34f37d1,BA05C,10L32,,71,ZHD060S5,4
d83a77020a6c498124c93f7fd3a333ad,en,US,91b8f8a911bff655d08192b7e34f37d1,BA-05C00NW,10L32,,71,ZHD060S5,4
005e4f24af5b5cce80aea35f60d21493,en,US,91b8f8a911bff655d08192b7e34f37d1,CHP16-060,31B67,,71,ZHD060S5,4
72de17dd1af121a4cc172dec9a84a97b,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060025,no Transition Curb needed,,71,ZHD060S5,4
771c982ea9d5bf79e7c4a42d455419bd,en,US,91b8f8a911bff655d08192b7e34f37d1,CHP24-653,31B66,,71,ZHD060S5,4
97019a23eed342a48e7f0b3aa3a59a49,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060016,no Transition Curb needed,,71,ZHD060S5,4
9f78da0a9a280fd75b526e60402ff61e,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060030,no Transition Curb needed,,71,ZHD060S5,4
aaee3ad780df17c00941d36c561e5897,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060020,no Transition Curb needed,,71,ZHD060S5,4
0e43c2ccedcdd58ff6e411cfb0d4276e,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060018,no Transition Curb needed,,71,ZHD060S5,4
ea54fa17ec52facbb5d6f05af87036e1,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060015,no Transition Curb needed,,71,ZHD060S5,4
f98c2848dd8df1ba009bc03247b23d85,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060,no Transition Curb needed,,71,ZHD060S5,4
00d2a0f1f745d2d091d49a0552955562,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060010,no Transition Curb needed,,71,ZHD060S5,4
67f86069703251889c190669aad8c047,en,US,91b8f8a911bff655d08192b7e34f37d1,PH13602-B,Ducting Transition may be required.,,71,ZHD060S5,4
7cfd89bccc084ffb8c7c6580e05d6a82,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060060,no Transition Curb needed,,71,ZHD060S5,4
a39c047bf00378cfe2e7e81bec71a7b2,en,US,91b8f8a911bff655d08192b7e34f37d1,PHB060N1H,,,71,ZHD060S5,4
b65265505a9db1423b311ffadd5b06a0,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060046,no Transition Curb needed,,71,ZHD060S5,4
160bc0c179fffee45e21874e1cee34ae,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060045,no Transition Curb needed,,71,ZHD060S5,4
2c4590e0e46d00923a767018fcabfea2,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060031,no Transition Curb needed,,71,ZHD060S5,4
2d9c13778ccd49bcfd35123b82dcf3fa,en,US,91b8f8a911bff655d08192b7e34f37d1,PH13602-C,Ducting Transition may be required.,,71,ZHD060S5,4
3cc35e76c75b036e38f36a46b3da7842,en,US,91b8f8a911bff655d08192b7e34f37d1,CPH060XXX,no Transition Curb needed,,71,ZHD060S5,4
e779b9a8c92325d6ec3943cf803f29de,en,US,91b8f8a911bff655d08192b7e34f37d1,PH13602-A,Ducting Transition may be required.,,71,ZHD060S5,4
fe2a878b330cf0ab39ce1a6b181adb77,en,US,91b8f8a911bff655d08192b7e34f37d1,DCH060,no Transition Curb needed,,71,ZHD060S5,4
627eb8b2fcaebace9e62fb8162816edd,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS060L,no Transition Curb needed,,71,ZHD060S5,4
92637028615848904858985e20561a68,en,US,91b8f8a911bff655d08192b7e34f37d1,Q6SE-X60K,,,71,ZHD060S5,4
9d63d8ac5ec629e72a5cc5d9dfcd184a,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS060K,no Transition Curb needed,,71,ZHD060S5,4
abc2109caeee8f6b9af33ed8b83b598a,en,US,91b8f8a911bff655d08192b7e34f37d1,PHF060L000,,,71,ZHD060S5,4
091812d50cae1bb83e22f87c82255b64,en,US,91b8f8a911bff655d08192b7e34f37d1,PHF060H000,,,71,ZHD060S5,4
115248580a101829fdfcbe745d6ca0d8,en,US,91b8f8a911bff655d08192b7e34f37d1,PHH060H,no Transition Curb needed,,71,ZHD060S5,4
1958edba565251d8f501beb35c8686e1,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS060H,no Transition Curb needed,,71,ZHD060S5,4
22466511864ed43a5507d6ad93898098,en,US,91b8f8a911bff655d08192b7e34f37d1,RHS060S,no Transition Curb needed,,71,ZHD060S5,4
4b0a5c25e29821d26522de7ab37aafb4,en,US,91b8f8a911bff655d08192b7e34f37d1,PHB060N1L,,,71,ZHD060S5,4
5590815dd2f4eacec2f05766b2dcdd88,en,US,91b8f8a911bff655d08192b7e34f37d1,PHH060K,no Transition Curb needed,,71,ZHD060S5,4
f1fa5603459040b2f80babf6ca345ea5,en,US,91b8f8a911bff655d08192b7e34f37d1,PHH060L,no Transition Curb needed,,71,ZHD060S5,4
602dc0666db39a282c48bd387c586ff1,en,US,91b8f8a911bff655d08192b7e34f37d1,THA060B2,,,71,ZHD060S5,4
a49caccb097051a1a18bcd5b0a5da10f,en,US,91b8f8a911bff655d08192b7e34f37d1,THA060S2,,,71,ZHD060S5,4
bb050369e0f30936425f2ea32b098e3b,en,US,91b8f8a911bff655d08192b7e34f37d1,WCD060,,,71,ZHD060S5,4
39ba2eca0c00d2dcdb97c5add333514c,en,US,91b8f8a911bff655d08192b7e34f37d1,WCD060(VOYAGER),,,71,ZHD060S5,4
595ab73dabe2c588d2afcaaeae09c37e,en,US,91b8f8a911bff655d08192b7e34f37d1,WCC060F,,,71,ZHD060S5,4
5bb310af3ac2c8154d41e8bc38d674aa,en,US,91b8f8a911bff655d08192b7e34f37d1,RJNL-C060,,,71,ZHD060S5,4
eda69280168dddbe40678baec3370429,en,US,91b8f8a911bff655d08192b7e34f37d1,SPHO60001,,,71,ZHD060S5,4
